Subject,Point,Theta,R,V1,V2,V1:V2
S7,22,1.590397582,63.317,o,R,o.R
S7,22,1.590397582,69.7593,e,R,e.R
S7,22,1.590397582,64.0776,e,R,e.R
S7,22,1.590397582,68.132,e,NR,e.NR
S7,22,1.590397582,65.3565,a,R,a.R
S7,22,1.590397582,78.9485,o,NR,o.NR
S7,22,1.590397582,71.5398,u,NR,u.NR
S7,22,1.590397582,79.0671,e,NR,e.NR
S7,22,1.590397582,76.9583,u,NR,u.NR
S7,22,1.590397582,72.6833,a,NR,a.NR
S7,22,1.590397582,58.1255,i,NR,i.NR
S7,22,1.590397582,61.1301,a,NR,a.NR
S7,22,1.590397582,58.4866,i,R,i.R
S7,22,1.590397582,62.6113,u,R,u.R
S7,22,1.590397582,57.3257,a,R,a.R
S7,22,1.590397582,71.1563,u,R,u.R
S7,22,1.590397582,57.836,o,R,o.R
S7,22,1.590397582,59.595,e,R,e.R
S7,22,1.590397582,57.1832,e,R,e.R
S7,22,1.590397582,71.999,e,NR,e.NR
S7,22,1.590397582,65.177,a,R,a.R
S7,22,1.590397582,73.6019,o,NR,o.NR
S7,22,1.590397582,71.6458,u,NR,u.NR
S7,22,1.590397582,65.3322,e,NR,e.NR
S7,22,1.590397582,71.1802,u,NR,u.NR
S7,22,1.590397582,62.2591,a,NR,a.NR
S8,22,1.5974995,78.6261,i,NR,i.NR
S8,22,1.5974995,70.727,a,NR,a.NR
S8,22,1.5974995,74.1906,i,R,i.R
S8,22,1.5974995,72.3794,u,R,u.R
S8,22,1.5974995,68.9215,a,R,a.R
S8,22,1.5974995,69.5239,u,R,u.R
S8,22,1.5974995,70.2111,o,R,o.R
S8,22,1.5974995,69.8942,e,R,e.R
S8,22,1.5974995,69.757,e,R,e.R
S8,22,1.5974995,77.3283,e,NR,e.NR
S8,22,1.5974995,70.8059,a,R,a.R
S8,22,1.5974995,70.1296,o,NR,o.NR
S8,22,1.5974995,71.3663,u,NR,u.NR
S8,22,1.5974995,77.3611,e,NR,e.NR
S8,22,1.5974995,72.1283,u,NR,u.NR
S8,22,1.5974995,71.2937,a,NR,a.NR
S8,22,1.5974995,79.0428,i,NR,i.NR
S8,22,1.5974995,70.957,a,NR,a.NR
S8,22,1.5974995,74.881,i,R,i.R
S8,22,1.5974995,73.3925,u,R,u.R
S8,22,1.5974995,69.6648,a,R,a.R
S8,22,1.5974995,73.1204,u,R,u.R
S8,22,1.5974995,69.7699,o,R,o.R
S8,22,1.5974995,72.2138,e,R,e.R
S8,22,1.5974995,68.6498,e,R,e.R
S8,22,1.5974995,77.4308,e,NR,e.NR
S8,22,1.5974995,74.6191,a,R,a.R
S8,22,1.5974995,71.58,o,NR,o.NR
S8,22,1.5974995,72.9035,u,NR,u.NR
S8,22,1.5974995,79.2445,e,NR,e.NR
S8,22,1.5974995,71.9344,u,NR,u.NR
S8,22,1.5974995,71.2079,a,NR,a.NR
S8,22,1.5974995,77.8435,i,NR,i.NR
S8,22,1.5974995,72.9443,a,NR,a.NR
S8,22,1.5974995,68.9171,i,R,i.R
S8,22,1.5974995,65.654,u,R,u.R
S8,22,1.5974995,63.7498,a,R,a.R
S8,22,1.5974995,64.472,u,R,u.R
S8,22,1.5974995,63.3227,o,R,o.R
S8,22,1.5974995,66.2341,e,R,e.R
S8,22,1.5974995,62.3624,e,R,e.R
S8,22,1.5974995,70.6611,e,NR,e.NR
S8,22,1.5974995,67.4383,a,R,a.R
S8,22,1.5974995,64.6065,o,NR,o.NR
S8,22,1.5974995,64.0551,u,NR,u.NR
S8,22,1.5974995,72.6351,e,NR,e.NR
S8,22,1.5974995,64.7867,u,NR,u.NR
S8,22,1.5974995,66.8639,a,NR,a.NR
S8,22,1.5974995,73.7189,i,NR,i.NR
S8,22,1.5974995,64.833,a,NR,a.NR
S8,22,1.5974995,69.5978,i,R,i.R
S8,22,1.5974995,66.506,u,R,u.R
S8,22,1.5974995,63.2477,a,R,a.R
S8,22,1.5974995,66.0292,u,R,u.R
S8,22,1.5974995,64.4964,o,R,o.R
S8,22,1.5974995,67.5884,e,R,e.R
S8,22,1.5974995,63.4312,e,R,e.R
S8,22,1.5974995,71.273,e,NR,e.NR
S8,22,1.5974995,67.3832,a,R,a.R
S8,22,1.5974995,62.2781,o,NR,o.NR
S8,22,1.5974995,65.2486,u,NR,u.NR
S8,22,1.5974995,73.2754,e,NR,e.NR
S8,22,1.5974995,65.4857,u,NR,u.NR
S8,22,1.5974995,67.0612,a,NR,a.NR
S8,22,1.5974995,74.1755,i,NR,i.NR
S8,22,1.5974995,65.0363,a,NR,a.NR
S8,22,1.5974995,68.1772,i,R,i.R
S8,22,1.5974995,65.8544,u,R,u.R
S8,22,1.5974995,65.5619,a,R,a.R
S8,22,1.5974995,66.8936,u,R,u.R
S8,22,1.5974995,63.8607,o,R,o.R
S8,22,1.5974995,65.0117,e,R,e.R
S8,22,1.5974995,63.8711,e,R,e.R
S8,22,1.5974995,71.0264,e,NR,e.NR
S8,22,1.5974995,66.3507,a,R,a.R
S8,22,1.5974995,64.5635,o,NR,o.NR
S8,22,1.5974995,61.2795,u,NR,u.NR
S8,22,1.5974995,72.8198,e,NR,e.NR
S8,22,1.5974995,63.3456,u,NR,u.NR
S8,22,1.5974995,64.8216,a,NR,a.NR
S8,22,1.5974995,73.9925,i,NR,i.NR
S8,22,1.5974995,66.6111,a,NR,a.NR
S8,22,1.5974995,70.5898,i,R,i.R
S8,22,1.5974995,63.6225,u,R,u.R
S8,22,1.5974995,64.098,a,R,a.R
S8,22,1.5974995,66.8884,u,R,u.R
S8,22,1.5974995,60.923,o,R,o.R
S8,22,1.5974995,66.3322,e,R,e.R
S8,22,1.5974995,63.6364,e,R,e.R
S8,22,1.5974995,72.334,e,NR,e.NR
S8,22,1.5974995,69.6213,a,R,a.R
S8,22,1.5974995,66.4579,o,NR,o.NR
S8,22,1.5974995,67.138,u,NR,u.NR
S8,22,1.5974995,70.7365,e,NR,e.NR
S8,22,1.5974995,67.6161,u,NR,u.NR
S8,22,1.5974995,67.4536,a,NR,a.NR
S9,22,1.590397582,44.104,e,R,e.R
S9,22,1.590397582,46.713,a,NR,a.NR
S9,22,1.590397582,49.715,u,NR,u.NR
S9,22,1.590397582,46.609,a,R,a.R
S9,22,1.590397582,41.848,e,NR,e.NR
S9,22,1.590397582,46.935,u,R,u.R
S9,22,1.590397582,43.959,i,R,i.R
S9,22,1.590397582,39.791,i,NR,i.NR
S9,22,1.590397582,43.941,o,R,o.R
S9,22,1.590397582,46.851,u,R,u.R
S9,22,1.590397582,43.305,e,NR,e.NR
S9,22,1.590397582,50.056,u,NR,u.NR
S9,22,1.590397582,46.176,e,R,e.R
S9,22,1.590397582,48.527,a,NR,a.NR
S9,22,1.590397582,44.424,a,R,a.R
S9,22,1.590397582,48.393,o,NR,o.NR
S9,22,1.590397582,43.469,e,R,e.R
S9,22,1.590397582,47.436,a,NR,a.NR
S9,22,1.590397582,48.968,u,NR,u.NR
S9,22,1.590397582,46.704,a,R,a.R
S9,22,1.590397582,41.677,e,NR,e.NR
S9,22,1.590397582,48.687,u,R,u.R
S9,22,1.590397582,44.859,i,R,i.R
S9,22,1.590397582,39.939,i,NR,i.NR
S9,22,1.590397582,44.796,o,R,o.R
S9,22,1.590397582,47.338,u,R,u.R
S9,22,1.590397582,43.607,e,NR,e.NR
S9,22,1.590397582,50.564,u,NR,u.NR
S9,22,1.590397582,47.261,e,R,e.R
S9,22,1.590397582,48.838,a,NR,a.NR
S9,22,1.590397582,44.784,a,R,a.R
S9,22,1.590397582,49.836,o,NR,o.NR
S9,22,1.590397582,43.889,e,R,e.R
S9,22,1.590397582,47.347,a,NR,a.NR
S9,22,1.590397582,50.592,u,NR,u.NR
S9,22,1.590397582,46.952,a,R,a.R
S9,22,1.590397582,40.92,e,NR,e.NR
S9,22,1.590397582,47.636,u,R,u.R
S9,22,1.590397582,44.872,i,R,i.R
S9,22,1.590397582,38.81,i,NR,i.NR
S9,22,1.590397582,44.265,o,R,o.R
S9,22,1.590397582,47.438,u,R,u.R
S9,22,1.590397582,43.728,e,NR,e.NR
S9,22,1.590397582,50.578,u,NR,u.NR
S9,22,1.590397582,48.641,e,R,e.R
S9,22,1.590397582,48.762,a,NR,a.NR
S9,22,1.590397582,44.766,a,R,a.R
S9,22,1.590397582,49.792,o,NR,o.NR
S9,22,1.590397582,45.285,e,R,e.R
S9,22,1.590397582,47.467,a,NR,a.NR
S9,22,1.590397582,50.448,u,NR,u.NR
S9,22,1.590397582,47.724,a,R,a.R
S9,22,1.590397582,41.212,e,NR,e.NR
S9,22,1.590397582,48.988,u,R,u.R
S9,22,1.590397582,46.934,i,R,i.R
S9,22,1.590397582,39.307,i,NR,i.NR
S9,22,1.590397582,45.041,o,R,o.R
S9,22,1.590397582,47.709,u,R,u.R
S9,22,1.590397582,44.65,e,NR,e.NR
S9,22,1.590397582,50.775,u,NR,u.NR
S9,22,1.590397582,47.716,e,R,e.R
S9,22,1.590397582,49.073,a,NR,a.NR
S9,22,1.590397582,50.913,o,NR,o.NR
S9,22,1.590397582,44.587,a,R,a.R
S9,22,1.590397582,45.721,e,R,e.R
S9,22,1.590397582,47.789,a,NR,a.NR
S9,22,1.590397582,50.772,u,NR,u.NR
S9,22,1.590397582,48.834,a,R,a.R
S9,22,1.590397582,42.149,e,NR,e.NR
S9,22,1.590397582,49.052,u,R,u.R
S9,22,1.590397582,45.178,i,R,i.R
S9,22,1.590397582,39.142,i,NR,i.NR
S9,22,1.590397582,45.77,o,R,o.R
S9,22,1.590397582,48.332,u,R,u.R
S9,22,1.590397582,44.917,e,NR,e.NR
S9,22,1.590397582,50.759,u,NR,u.NR
S9,22,1.590397582,48.012,e,R,e.R
S9,22,1.590397582,49.715,a,NR,a.NR
S9,22,1.590397582,46.098,a,R,a.R
S9,22,1.590397582,49.997,o,NR,o.NR
S9,22,1.590397582,44.818,e,R,e.R
S9,22,1.590397582,47.731,a,NR,a.NR
S9,22,1.590397582,50.397,u,NR,u.NR
S9,22,1.590397582,48.391,a,R,a.R
S9,22,1.590397582,43.451,e,NR,e.NR
S9,22,1.590397582,48.806,u,R,u.R
S9,22,1.590397582,46.487,i,R,i.R
S9,22,1.590397582,40.262,i,NR,i.NR
S9,22,1.590397582,45.491,o,R,o.R
S9,22,1.590397582,47.673,u,R,u.R
S9,22,1.590397582,46.498,e,NR,e.NR
S9,22,1.590397582,51.318,u,NR,u.NR
S9,22,1.590397582,48.301,e,R,e.R
S9,22,1.590397582,49.179,a,NR,a.NR
S9,22,1.590397582,44.036,a,R,a.R
S9,22,1.590397582,50.937,o,NR,o.NR
S10,22,1.590397582,62.7441,i,NR,i.NR
S10,22,1.590397582,62.7441,i,NR,i.NR
S10,22,1.590397582,72.3739,a,NR,a.NR
S10,22,1.590397582,72.3739,a,NR,a.NR
S10,22,1.590397582,69.6587,i,R,i.R
S10,22,1.590397582,69.6587,i,R,i.R
S10,22,1.590397582,73.382,u,R,u.R
S10,22,1.590397582,70.0165,a,R,a.R
S10,22,1.590397582,70.0165,a,R,a.R
S10,22,1.590397582,73.252,u,R,u.R
S10,22,1.590397582,73.252,u,R,u.R
S10,22,1.590397582,69.5155,o,R,o.R
S10,22,1.590397582,69.5155,o,R,o.R
S10,22,1.590397582,70.9524,e,R,e.R
S10,22,1.590397582,70.9524,e,R,e.R
S10,22,1.590397582,69.5658,e,R,e.R
S10,22,1.590397582,69.5658,e,R,e.R
S10,22,1.590397582,75.8741,e,NR,e.NR
S10,22,1.590397582,75.8741,e,NR,e.NR
S10,22,1.590397582,77.0218,a,R,a.R
S10,22,1.590397582,77.0218,a,R,a.R
S10,22,1.590397582,75.4391,o,NR,o.NR
S10,22,1.590397582,75.4391,o,NR,o.NR
S10,22,1.590397582,77.7612,u,NR,u.NR
S10,22,1.590397582,77.7612,u,NR,u.NR
S10,22,1.590397582,72.2524,e,NR,e.NR
S10,22,1.590397582,72.2524,e,NR,e.NR
S10,22,1.590397582,75.7041,u,NR,u.NR
S10,22,1.590397582,75.7041,u,NR,u.NR
S10,22,1.590397582,75.4811,a,NR,a.NR
S10,22,1.590397582,75.4811,a,NR,a.NR
S10,22,1.590397582,74.0316,i,NR,i.NR
S10,22,1.590397582,74.0316,i,NR,i.NR
S10,22,1.590397582,73.1053,a,NR,a.NR
S10,22,1.590397582,73.1053,a,NR,a.NR
S10,22,1.590397582,74.1886,i,R,i.R
S10,22,1.590397582,74.1886,i,R,i.R
S10,22,1.590397582,75.8073,u,R,u.R
S10,22,1.590397582,75.8073,u,R,u.R
S10,22,1.590397582,73.2401,a,R,a.R
S10,22,1.590397582,73.2401,a,R,a.R
S10,22,1.590397582,73.8103,u,R,u.R
S10,22,1.590397582,73.8103,u,R,u.R
S10,22,1.590397582,71.12,o,R,o.R
S10,22,1.590397582,71.12,o,R,o.R
S10,22,1.590397582,75.1161,e,R,e.R
S10,22,1.590397582,75.1161,e,R,e.R
S10,22,1.590397582,71.3213,e,R,e.R
S10,22,1.590397582,71.3213,e,R,e.R
S10,22,1.590397582,77.9031,e,NR,e.NR
S10,22,1.590397582,77.9031,e,NR,e.NR
S10,22,1.590397582,74.8245,a,R,a.R
S10,22,1.590397582,74.8245,a,R,a.R
S10,22,1.590397582,75.6376,o,NR,o.NR
S10,22,1.590397582,75.6376,o,NR,o.NR
S10,22,1.590397582,78.115,u,NR,u.NR
S10,22,1.590397582,78.115,u,NR,u.NR
S10,22,1.590397582,77.5842,e,NR,e.NR
S10,22,1.590397582,77.5842,e,NR,e.NR
S10,22,1.590397582,76.2782,u,NR,u.NR
S10,22,1.590397582,76.2782,u,NR,u.NR
S10,22,1.590397582,74.4396,a,NR,a.NR
S10,22,1.590397582,74.4396,a,NR,a.NR
S10,22,1.590397582,70.1799,i,NR,i.NR
S10,22,1.590397582,70.1799,i,NR,i.NR
S10,22,1.590397582,71.9312,a,NR,a.NR
S10,22,1.590397582,71.9312,a,NR,a.NR
S10,22,1.590397582,70.5654,i,R,i.R
S10,22,1.590397582,70.5654,i,R,i.R
S10,22,1.590397582,76.2305,u,R,u.R
S10,22,1.590397582,76.2305,u,R,u.R
S10,22,1.590397582,70.4412,a,R,a.R
S10,22,1.590397582,70.4412,a,R,a.R
S10,22,1.590397582,73.3532,u,R,u.R
S10,22,1.590397582,73.3532,u,R,u.R
S10,22,1.590397582,71.4243,o,R,o.R
S10,22,1.590397582,71.4243,o,R,o.R
S10,22,1.590397582,79.3762,e,R,e.R
S10,22,1.590397582,79.3762,e,R,e.R
S10,22,1.590397582,70.459,e,R,e.R
S10,22,1.590397582,70.459,e,R,e.R
S10,22,1.590397582,76.8333,e,NR,e.NR
S10,22,1.590397582,76.8333,e,NR,e.NR
S10,22,1.590397582,74.8426,a,R,a.R
S10,22,1.590397582,74.8426,a,R,a.R
S10,22,1.590397582,76.0434,o,NR,o.NR
S10,22,1.590397582,76.0434,o,NR,o.NR
S10,22,1.590397582,79.3902,u,NR,u.NR
S10,22,1.590397582,79.3902,u,NR,u.NR
S10,22,1.590397582,79.58,e,NR,e.NR
S10,22,1.590397582,79.58,e,NR,e.NR
S10,22,1.590397582,76.8788,u,NR,u.NR
S10,22,1.590397582,76.8788,u,NR,u.NR
S10,22,1.590397582,74.8642,a,NR,a.NR
S10,22,1.590397582,74.8642,a,NR,a.NR
S10,22,1.590397582,69.2148,i,NR,i.NR
S10,22,1.590397582,69.2148,i,NR,i.NR
S10,22,1.590397582,72.0351,a,NR,a.NR
S10,22,1.590397582,72.0351,a,NR,a.NR
S10,22,1.590397582,73.8627,i,R,i.R
S10,22,1.590397582,73.8627,i,R,i.R
S10,22,1.590397582,76.6989,u,R,u.R
S10,22,1.590397582,76.6989,u,R,u.R
S10,22,1.590397582,72.694,a,R,a.R
S10,22,1.590397582,72.694,a,R,a.R
S10,22,1.590397582,71.6169,u,R,u.R
S10,22,1.590397582,71.6169,u,R,u.R
S10,22,1.590397582,70.3124,o,R,o.R
S10,22,1.590397582,70.3124,o,R,o.R
S10,22,1.590397582,75.5168,e,R,e.R
S10,22,1.590397582,75.5168,e,R,e.R
S10,22,1.590397582,70.511,e,R,e.R
S10,22,1.590397582,70.511,e,R,e.R
S10,22,1.590397582,78.5006,e,NR,e.NR
S10,22,1.590397582,78.5006,e,NR,e.NR
S10,22,1.590397582,74.0247,a,R,a.R
S10,22,1.590397582,74.0247,a,R,a.R
S10,22,1.590397582,76.2049,o,NR,o.NR
S10,22,1.590397582,76.2049,o,NR,o.NR
S10,22,1.590397582,78.4516,u,NR,u.NR
S10,22,1.590397582,78.4516,u,NR,u.NR
S10,22,1.590397582,79.1398,e,NR,e.NR
S10,22,1.590397582,79.1398,e,NR,e.NR
S10,22,1.590397582,75.8577,u,NR,u.NR
S10,22,1.590397582,75.8577,u,NR,u.NR
S10,22,1.590397582,72.7682,a,NR,a.NR
S10,22,1.590397582,72.7682,a,NR,a.NR
S10,22,1.590397582,78.5832,i,NR,i.NR
S10,22,1.590397582,78.5832,i,NR,i.NR
S10,22,1.590397582,70.0031,a,NR,a.NR
S10,22,1.590397582,70.0031,a,NR,a.NR
S10,22,1.590397582,70.8896,i,R,i.R
S10,22,1.590397582,70.8896,i,R,i.R
S10,22,1.590397582,76.4175,u,R,u.R
S10,22,1.590397582,76.4175,u,R,u.R
S10,22,1.590397582,73.1391,a,R,a.R
S10,22,1.590397582,73.1391,a,R,a.R
S10,22,1.590397582,72.1445,u,R,u.R
S10,22,1.590397582,72.1445,u,R,u.R
S10,22,1.590397582,72.3718,o,R,o.R
S10,22,1.590397582,72.3718,o,R,o.R
S10,22,1.590397582,74.7597,e,R,e.R
S10,22,1.590397582,74.7597,e,R,e.R
S10,22,1.590397582,70.8669,e,R,e.R
S10,22,1.590397582,70.8669,e,R,e.R
S10,22,1.590397582,77.9448,e,NR,e.NR
S10,22,1.590397582,77.9448,e,NR,e.NR
S10,22,1.590397582,73.8186,a,R,a.R
S10,22,1.590397582,73.8186,a,R,a.R
S10,22,1.590397582,74.6953,o,NR,o.NR
S10,22,1.590397582,74.6953,o,NR,o.NR
S10,22,1.590397582,79.2511,u,NR,u.NR
S10,22,1.590397582,79.2511,u,NR,u.NR
S10,22,1.590397582,78.1562,e,NR,e.NR
S10,22,1.590397582,78.1562,e,NR,e.NR
S10,22,1.590397582,74.6085,u,NR,u.NR
S10,22,1.590397582,74.6085,u,NR,u.NR
S10,22,1.590397582,75.5035,a,NR,a.NR
S10,22,1.590397582,75.5035,a,NR,a.NR
S10,22,1.590397582,75.8673,i,NR,i.NR
S10,22,1.590397582,75.8673,i,NR,i.NR
S10,22,1.590397582,74.1136,a,NR,a.NR
S10,22,1.590397582,74.1136,a,NR,a.NR
S10,22,1.590397582,75.9687,i,R,i.R
S10,22,1.590397582,75.9687,i,R,i.R
S10,22,1.590397582,75.9793,u,R,u.R
S10,22,1.590397582,75.9793,u,R,u.R
S10,22,1.590397582,71.794,a,R,a.R
S10,22,1.590397582,71.794,a,R,a.R
S10,22,1.590397582,74.3937,u,R,u.R
S10,22,1.590397582,74.3937,u,R,u.R
S10,22,1.590397582,72.3556,o,R,o.R
S10,22,1.590397582,72.3556,o,R,o.R
S10,22,1.590397582,72.9244,e,R,e.R
S10,22,1.590397582,72.9244,e,R,e.R
S10,22,1.590397582,70.2216,e,R,e.R
S10,22,1.590397582,70.2216,e,R,e.R
S10,22,1.590397582,78.5083,e,NR,e.NR
S10,22,1.590397582,78.5083,e,NR,e.NR
S10,22,1.590397582,71.0446,a,R,a.R
S10,22,1.590397582,71.0446,a,R,a.R
S10,22,1.590397582,72.4037,o,NR,o.NR
S10,22,1.590397582,72.4037,o,NR,o.NR
S10,22,1.590397582,79.4929,u,NR,u.NR
S10,22,1.590397582,79.4929,u,NR,u.NR
S10,22,1.590397582,78.3187,e,NR,e.NR
S10,22,1.590397582,78.3187,e,NR,e.NR
S10,22,1.590397582,77.5429,u,NR,u.NR
S10,22,1.590397582,77.5429,u,NR,u.NR
S10,22,1.590397582,72.3325,a,NR,a.NR
S10,22,1.590397582,72.3325,a,NR,a.NR
S1,23,1.631433479,61.9197,i,NR,i.NR
S1,23,1.631433479,64.423,a,NR,a.NR
S1,23,1.631433479,61.401,i,R,i.R
S1,23,1.631433479,66.7816,u,R,u.R
S1,23,1.631433479,65.0175,a,R,a.R
S1,23,1.631433479,67.7037,u,R,u.R
S1,23,1.631433479,64.7579,o,R,o.R
S1,23,1.631433479,66.5604,e,R,e.R
S1,23,1.631433479,63.2261,e,R,e.R
S1,23,1.631433479,67.7007,e,NR,e.NR
S1,23,1.631433479,65.9038,a,R,a.R
S1,23,1.631433479,68.2022,o,NR,o.NR
S1,23,1.631433479,71.9355,u,NR,u.NR
S1,23,1.631433479,68.5781,e,NR,e.NR
S1,23,1.631433479,68.665,u,NR,u.NR
S1,23,1.631433479,66.9717,a,NR,a.NR
S1,23,1.631433479,64.3248,i,NR,i.NR
S1,23,1.631433479,66.8081,a,NR,a.NR
S1,23,1.631433479,63.7272,i,R,i.R
S1,23,1.631433479,67.5355,u,R,u.R
S1,23,1.631433479,66.439,a,R,a.R
S1,23,1.631433479,65.9342,u,R,u.R
S1,23,1.631433479,68.609,o,R,o.R
S1,23,1.631433479,69.6353,e,R,e.R
S1,23,1.631433479,63.9107,e,R,e.R
S1,23,1.631433479,66.602,e,NR,e.NR
S1,23,1.631433479,73.1145,a,R,a.R
S1,23,1.631433479,67.8199,o,NR,o.NR
S1,23,1.631433479,69.1172,u,NR,u.NR
S1,23,1.631433479,70.2971,e,NR,e.NR
S1,23,1.631433479,66.4528,u,NR,u.NR
S1,23,1.631433479,65.8758,a,NR,a.NR
S1,23,1.631433479,67.7647,i,NR,i.NR
S1,23,1.631433479,67.4029,a,NR,a.NR
S1,23,1.631433479,60.0111,i,R,i.R
S1,23,1.631433479,75.4369,u,R,u.R
S1,23,1.631433479,67.4816,a,R,a.R
S1,23,1.631433479,69.0731,u,R,u.R
S1,23,1.631433479,69.527,o,R,o.R
S1,23,1.631433479,73.1425,e,R,e.R
S1,23,1.631433479,62.5036,e,R,e.R
S1,23,1.631433479,67.4429,e,NR,e.NR
S1,23,1.631433479,75.407,a,R,a.R
S1,23,1.631433479,67.3529,o,NR,o.NR
S1,23,1.631433479,68.2272,u,NR,u.NR
S1,23,1.631433479,67.6497,e,NR,e.NR
S1,23,1.631433479,71.7751,u,NR,u.NR
S1,23,1.631433479,66.1815,a,NR,a.NR
S1,23,1.631433479,68.0377,i,NR,i.NR
S1,23,1.631433479,67.1003,a,NR,a.NR
S1,23,1.631433479,60.7469,i,R,i.R
S1,23,1.631433479,73.2514,u,R,u.R
S1,23,1.631433479,66.6692,a,R,a.R
S1,23,1.631433479,68.5065,u,R,u.R
S1,23,1.631433479,73.3232,o,R,o.R
S1,23,1.631433479,69.1784,e,R,e.R
S1,23,1.631433479,58.9887,e,R,e.R
S1,23,1.631433479,68.3972,e,NR,e.NR
S1,23,1.631433479,76.2107,a,R,a.R
S1,23,1.631433479,68.6656,o,NR,o.NR
S1,23,1.631433479,72.0069,u,NR,u.NR
S1,23,1.631433479,69.1085,e,NR,e.NR
S1,23,1.631433479,68.9949,u,NR,u.NR
S1,23,1.631433479,66.7279,a,NR,a.NR
S1,23,1.631433479,65.8542,i,NR,i.NR
S1,23,1.631433479,66.9864,a,NR,a.NR
S1,23,1.631433479,62.9099,i,R,i.R
S1,23,1.631433479,69.2713,u,R,u.R
S1,23,1.631433479,67.1897,a,R,a.R
S1,23,1.631433479,67.8099,u,R,u.R
S1,23,1.631433479,68.9807,o,R,o.R
S1,23,1.631433479,64.5296,e,R,e.R
S1,23,1.631433479,62.0235,e,R,e.R
S1,23,1.631433479,69.313,e,NR,e.NR
S1,23,1.631433479,70.1693,a,R,a.R
S1,23,1.631433479,68.2342,o,NR,o.NR
S1,23,1.631433479,68.3865,u,NR,u.NR
S1,23,1.631433479,69.5136,e,NR,e.NR
S1,23,1.631433479,67.3313,u,NR,u.NR
S1,23,1.631433479,66.5309,a,NR,a.NR
S1,23,1.631433479,69.591,i,NR,i.NR
S1,23,1.631433479,67.3372,a,NR,a.NR
S1,23,1.631433479,58.9778,i,R,i.R
S1,23,1.631433479,75.7743,u,R,u.R
S1,23,1.631433479,67.293,a,R,a.R
S1,23,1.631433479,69.0123,u,R,u.R
S1,23,1.631433479,66.1142,o,R,o.R
S1,23,1.631433479,70.4856,e,R,e.R
S1,23,1.631433479,64.3717,e,R,e.R
S1,23,1.631433479,66.1516,e,NR,e.NR
S1,23,1.631433479,73.6451,a,R,a.R
S1,23,1.631433479,68.4389,o,NR,o.NR
S1,23,1.631433479,68.532,u,NR,u.NR
S1,23,1.631433479,66.5656,e,NR,e.NR
S1,23,1.631433479,67.7288,u,NR,u.NR
S1,23,1.631433479,67.153,a,NR,a.NR
S2,23,1.62953009,69.3205,e,R,e.R
S2,23,1.62953009,71.2153,a,NR,a.NR
S2,23,1.62953009,73.367,u,NR,u.NR
S2,23,1.62953009,70.1044,a,R,a.R
S2,23,1.62953009,68.1219,e,NR,e.NR
S2,23,1.62953009,76.7672,u,R,u.R
S2,23,1.62953009,65.0398,i,R,i.R
S2,23,1.62953009,65.6539,i,NR,i.NR
S3,23,1.62953009,47.502,i,R,i.R
S3,23,1.62953009,49.756,u,R,u.R
S3,23,1.62953009,48.581,a,R,a.R
S3,23,1.62953009,45.29,u,R,u.R
S3,23,1.62953009,46.292,o,R,o.R
S3,23,1.62953009,48.731,e,R,e.R
S3,23,1.62953009,44.375,e,R,e.R
S3,23,1.62953009,48.901,e,NR,e.NR
S3,23,1.62953009,49.399,a,R,a.R
S3,23,1.62953009,47.035,o,NR,o.NR
S3,23,1.62953009,49.169,u,NR,u.NR
S3,23,1.62953009,50.152,e,NR,e.NR
S3,23,1.62953009,49.724,u,NR,u.NR
S3,23,1.62953009,48.538,a,NR,a.NR
S3,23,1.62953009,47.48,i,NR,i.NR
S3,23,1.62953009,47.196,a,NR,a.NR
S3,23,1.62953009,45.252,i,R,i.R
S3,23,1.62953009,50.17,u,R,u.R
S3,23,1.62953009,46.529,a,R,a.R
S3,23,1.62953009,46.034,u,R,u.R
S3,23,1.62953009,46.641,o,R,o.R
S3,23,1.62953009,49.307,e,R,e.R
S3,23,1.62953009,44.591,e,R,e.R
S3,23,1.62953009,50.584,e,NR,e.NR
S3,23,1.62953009,50.382,a,R,a.R
S3,23,1.62953009,48.292,o,NR,o.NR
S3,23,1.62953009,48.744,u,NR,u.NR
S3,23,1.62953009,50.388,e,NR,e.NR
S3,23,1.62953009,50.166,u,NR,u.NR
S3,23,1.62953009,49.501,a,NR,a.NR
S3,23,1.62953009,48.027,i,NR,i.NR
S3,23,1.62953009,48.198,a,NR,a.NR
S3,23,1.62953009,44.9,i,R,i.R
S3,23,1.62953009,47.965,u,R,u.R
S3,23,1.62953009,46.285,a,R,a.R
S3,23,1.62953009,45.958,u,R,u.R
S3,23,1.62953009,46.859,o,R,o.R
S3,23,1.62953009,47.383,e,R,e.R
S3,23,1.62953009,44.997,e,R,e.R
S3,23,1.62953009,49.745,e,NR,e.NR
S3,23,1.62953009,50.971,a,R,a.R
S3,23,1.62953009,47.574,o,NR,o.NR
S3,23,1.62953009,49.755,u,NR,u.NR
S3,23,1.62953009,50.554,e,NR,e.NR
S3,23,1.62953009,50.719,u,NR,u.NR
S3,23,1.62953009,49.05,a,NR,a.NR
S3,23,1.62953009,47.61,i,NR,i.NR
S3,23,1.62953009,46.964,a,NR,a.NR
S3,23,1.62953009,45.728,i,R,i.R
S3,23,1.62953009,47.961,u,R,u.R
S3,23,1.62953009,45.904,a,R,a.R
S3,23,1.62953009,45.876,u,R,u.R
S3,23,1.62953009,45.982,o,R,o.R
S3,23,1.62953009,50.192,e,R,e.R
